55,The Dark Knight,"Action,Crime,Drama","When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, the Dark Knight must come to terms with one of the greatest psychological tests of his ability to fight injustice.",Christopher Nolan,"Christian Bale, Heath Ledger, Aaron Eckhart,Michael Caine",2008,152,9,1791916,533.32,82
635,WALL·E,"Animation,Adventure,Family","In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.",Andrew Stanton,"Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard",2008,98,8.4,776897,223.81,
646,Gran Torino,Drama,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",Clint Eastwood,"Clint Eastwood, Bee Vang, Christopher Carley,Ahney Her",2008,116,8.2,595779,148.09,
366,Slumdog Millionaire,Drama,"A Mumbai teen reflects on his upbringing in the slums when he is accused of cheating on the Indian Version of ""Who Wants to be a Millionaire?""",Danny Boyle,"Dev Patel, Freida Pinto, Saurabh Shukla, Anil Kapoor",2008,120,8,677044,141.32,86
753,In Bruges,"Comedy,Crime,Drama","Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be.",Martin McDonagh,"Colin Farrell, Brendan Gleeson, Ciarán Hinds,Elizabeth Berrington",2008,107,7.9,322536,7.76,67
204,Iron Man,"Action,Adventure,Sci-Fi","After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",Jon Favreau,"Robert Downey Jr., Gwyneth Paltrow, Terrence Howard, Jeff Bridges",2008,126,7.9,737719,318.3,79
860,Changeling,"Biography,Drama,Mystery","A grief-stricken mother takes on the LAPD to her own detriment when it stubbornly tries to pass off an obvious impostor as her missing child, while also refusing to give up hope that she will find him one day.",Clint Eastwood,"Angelina Jolie, Colm Feore, Amy Ryan, Gattlin Griffith",2008,141,7.8,206793,35.71,63
511,The Boy in the Striped Pyjamas,"Drama,War","Set during WWII, a story seen through the innocent eyes of Bruno, the eight-year-old son of the commandant at a German concentration camp, whose forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences.",Mark Herman,"Asa Butterfield, David Thewlis, Rupert Friend, Zac Mattoon O'Brien",2008,94,7.8,144614,9.03,55
426,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,166,7.8,485075,127.49,70
411,Taken,"Action,Thriller","A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.",Pierre Morel,"Liam Neeson, Maggie Grace, Famke Janssen, Leland Orser",2008,93,7.8,502961,145,50
685,Seven Pounds,"Drama,Romance",A man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,Gabriele Muccino,"Will Smith, Rosario Dawson, Woody Harrelson,Michael Ealy",2008,123,7.7,245144,69.95,36
673,The Hurt Locker,"Drama,History,Thriller","During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.",Kathryn Bigelow,"Jeremy Renner, Anthony Mackie, Brian Geraghty,Guy Pearce",2008,131,7.6,352023,15.7,94
855,Kung Fu Panda,"Animation,Action,Adventure","The Dragon Warrior has to clash against the savage Tai Lung as China's fate hangs in the balance: However, the Dragon Warrior mantle is supposedly mistaken to be bestowed upon an obese panda who is a tyro in martial arts.",Mark Osborne,"Jack Black, Ian McShane,Angelina Jolie, Dustin Hoffman",2008,92,7.6,329788,215.4,73
687,Hunger,"Biography,Drama",Irish republican Bobby Sands leads the inmates of a Northern Irish prison in a hunger strike.,Steve McQueen,"Stuart Graham, Laine Megaw, Brian Milligan, Liam McMahon",2008,96,7.6,54486,0.15,82
460,Revolutionary Road,"Drama,Romance",A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children.,Sam Mendes,"Leonardo DiCaprio, Kate Winslet, Christopher Fitzgerald, Jonathan Roumie",2008,119,7.3,159736,22.88,69
323,RocknRolla,"Action,Crime,Thriller","In London, a real-estate scam puts millions of pounds up for grabs, attracting some of the city's scrappiest tough guys and its more established underworld types, all of whom are looking to get rich quick. While the city's seasoned criminals vie for the cash, an unexpected player -- a drugged-out rock 'n' roller presumed to be dead but very much alive -- has a multi-million-dollar prize fall into... See full summary »",Guy Ritchie,"Gerard Butler, Tom Wilkinson, Idris Elba, Thandie Newton",2008,114,7.3,203096,5.69,53
481,Forgetting Sarah Marshall,"Comedy,Drama,Romance","Devastated Peter takes a Hawaiian vacation in order to deal with the recent break-up with his TV star girlfriend, Sarah. Little does he know, Sarah's traveling to the same resort as her ex - and she's bringing along her new boyfriend.",Nicholas Stoller,"Kristen Bell, Jason Segel, Paul Rudd, Mila Kunis",2008,111,7.2,226619,62.88,67
403,Bronson,"Action,Biography,Crime","A young man who was sentenced to seven years in prison for robbing a post office ends up spending three decades in solitary confinement. During this time, his own personality is supplanted by his alter-ego, Charles Bronson.",Nicolas Winding Refn,"Tom Hardy, Kelly Adams, Luing Andrews,Katy Barker",2008,92,7.1,93972,0.1,
989,Martyrs,Horror,"A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend, who is also a victim of child abuse, on a terrifying journey into a living hell of depravity.",Pascal Laugier,"Morjana Alaoui, Mylène Jampanoï, Catherine Bégin,Robert Toupin",2008,99,7.1,63785,,89
